accuracy,recall,precision
0.3434190620272315,1.0,0.3434190620272315
0.32223903177004537,1.0,0.32223903177004537
0.31164901664145234,1.0,0.31164901664145234
0.3267776096822995,1.0,0.3267776096822995
0.3328290468986384,1.0,0.3328290468986384
0.329803328290469,1.0,0.329803328290469
0.3388804841149773,1.0,0.3388804841149773
