accuracy,recall,precision
0.683982683982684,0.8,0.7361963190184049
0.683982683982684,0.8299319727891157,0.7176470588235294
0.7359307359307359,0.8466666666666667,0.7696969696969697
0.7662337662337663,0.8461538461538461,0.8148148148148148
0.7489177489177489,0.8466666666666667,0.7839506172839507
0.7445887445887446,0.8661971830985915,0.754601226993865
0.7272727272727273,0.9020979020979021,0.7247191011235955
