accuracy,recall,precision
0.8863250763488293,0.9297742744536008,0.9491587417702999
0.8808958262639973,0.9289321789321789,0.9435690729204836
0.9287410926365796,0.9858951175406871,0.9409734207801174
0.9409569053274517,0.9938914840100611,0.9462880602121109
0.9440108585001696,0.9978448275862069,0.9458631256384066
0.9304377332880895,0.9981798325445941,0.9320190346702923
0.9372242958941296,1.0,0.9372029871011541
