accuracy,recall,precision
0.8166841920785138,0.8878681437449338,0.8389073270359969
0.8077462320364529,0.8869257950530035,0.8273326572008114
0.8293024886084823,0.9243511871893981,0.8270750988142292
0.8385909568874869,0.9408932869751271,0.8340445708866762
0.8396424815983176,0.9445646295294754,0.8310730430644777
0.8427970557308097,0.9512260846133118,0.8313707018370231
0.8345601121626358,0.9589603283173734,0.8153058850895557
