accuracy,recall,precision
0.8933415536374846,0.9348757497857755,0.9183501683501684
0.8649815043156597,0.9216710182767625,0.8914141414141414
0.8810110974106042,0.9320557491289199,0.9029535864978903
0.8662145499383477,0.9207579672695951,0.8953098827470687
0.874845869297164,0.9140893470790378,0.9117395029991431
0.8736128236744759,0.925764192139738,0.8983050847457628
0.8458692971639951,0.916010498687664,0.8717735220649458
