accuracy,recall,precision
0.8978260869565218,0.9131455399061033,0.9207100591715977
0.8826086956521739,0.9164648910411622,0.8905882352941177
0.9130434782608695,0.9345454545454546,0.921146953405018
0.9072463768115943,0.9382422802850356,0.9122401847575058
0.9181159420289855,0.9468713105076741,0.9218390804597701
0.908695652173913,0.9430992736077481,0.9079254079254079
0.8905797101449275,0.9382284382284383,0.8914728682170543
